0.12516169,0.23965938
0.15313374,0.20802918
0.19083513,0.16909984
0.20965676,0.15073164
0.24069835,0.12043805
0.286913,0.08272513
0.3048521,0.07030193
0.3343439,0.049878366
0.38420704,0.025547469
0.4026324,0.019403836
0.4316379,0.009732448
0.48028493,0.0
0.49918908,0.0
0.5289319,0.0
0.57879514,0.0072992984
0.5961824,0.009844611
0.626226,0.024330895
0.6700083,0.04866179
0.6825203,0.05890202
0.71014214,0.08150856
0.7454113,0.1180049
0.75064415,0.123419836
0.77581567,0.15815082
0.80257154,0.19951347
0.80973995,0.2105953
0.8244626,0.24452552
0.84148914,0.28953773
0.8431777,0.29583305
0.854867,0.33941612
0.8645965,0.38807788
0.865142,0.39394432
0.8694611,0.44038928
0.8706773,0.49391735
0.8707431,0.4968155
0.8645965,0.5498783
0.85365087,0.6058394
0.8512767,0.6179773
0.84027284,0.66301703
0.8244626,0.7189781
0.8236948,0.7215185
0.80865234,0.77128947
0.79284203,0.8199513
0.7911752,0.8242388
0.77581567,0.86374694
0.757573,0.9014599
0.75351435,0.9098502
0.7381142,0.93187344
0.7186554,0.95742095
0.7133922,0.96189606
0.6943318,0.97810227
0.66635984,0.9927007
0.6603557,0.9958342
0.6347392,1.0
0.5970378,0.9963504
0.5857132,0.99257445
0.556904,0.9829684
0.51190555,0.96107054
0.49931973,0.95494574
0.46569085,0.9343066
0.41582766,0.9026764
0.40471983,0.8951828
0.3635321,0.86739665
0.31002036,0.826034
0.2977241,0.8156473
0.25529248,0.77980536
0.20056453,0.7287104
0.18425027,0.7116141
0.1494852,0.67518246
0.10448668,0.62165457
0.087242424,0.6011417
0.06800141,0.5681266
0.037597038,0.51824826
0.027099274,0.50102663
0.01692207,0.4671533
0.004760299,0.41484195
0.0,0.39436653
0.00232793,0.35888085
0.00232793,0.35888085
