0.0,0.09702937
0.013999996,0.09502884
0.032032836,0.09416984
0.03500001,0.09402851
0.063999996,0.09202785
0.09609637,0.0882507
0.098,0.088026665
0.14099999,0.08102449
0.19199999,0.07402244
0.20168908,0.07269217
0.25100002,0.07002125
0.318,0.06702027
0.3350028,0.06630163
0.389,0.064019404
0.459,0.059017885
0.4736545,0.057970773
0.527,0.05301604
0.594,0.046013866
0.60558146,0.04435891
0.657,0.037011158
0.719,0.029008778
0.7313569,0.026623335
0.776,0.018005416
0.8299999,0.011003241
0.8363403,0.009923757
0.877,0.0030008617
0.917,0.0010002059
0.92042243,8.897776E-4
0.9479999,0.0
0.968,0.00400119
0.971995,0.0054284497
0.98199993,0.009002708
0.991,0.018005416
0.9914115,0.018417077
1.0,0.02400726
1.0,0.02400726
