0.8106991,0.22636819
0.78707445,0.19029857
0.7572328,0.15049753
0.7352394,0.12423942
0.71868724,0.10447757
0.6826285,0.070895575
0.6578345,0.055305935
0.63910943,0.043532334
0.5931035,0.019900525
0.5648128,0.012118237
0.5433673,0.0062189046
0.48741418,0.0
0.45800933,0.0013073005
0.43146104,0.0024876227
0.37426448,0.012437809
0.34893435,0.019924069
0.31955472,0.028607054
0.26733172,0.05223886
0.24471414,0.06558146
0.21883902,0.08084576
0.17283309,0.11442791
0.15517662,0.13053139
0.13055736,0.15298514
0.09325528,0.19651748
0.08398392,0.2106142
0.062170174,0.24378109
0.03605872,0.29353234
0.027763885,0.31676498
0.017407663,0.3457712
0.0049736123,0.40174133
0.0030577346,0.42425996
0.0,0.4601991
0.0037302189,0.52238816
0.009782616,0.5566954
0.014920837,0.58582103
0.033571895,0.6517413
0.045985706,0.6824897
0.059683386,0.716418
0.09201185,0.7786071
0.110163495,0.8037065
0.13428758,0.8370647
0.18278031,0.88805974
0.21180835,0.91225713
0.23500326,0.93159205
0.2884696,0.966418
0.31621733,0.9789743
0.34069258,0.99004984
0.39540228,1.0
0.4174931,0.9994476
0.44513848,0.99875635
0.4973614,0.9850747
0.5235078,0.9726858
0.54461074,0.9626866
0.5881299,0.93407965
0.61472106,0.9121744
0.63040555,0.8992537
0.6677077,0.86194026
0.6837569,0.84053487
0.7012795,0.8171643
0.7286344,0.77363193
0.74184155,0.74919134
0.75350255,0.727612
0.77339697,0.6803482
0.7799588,0.65409315
0.785831,0.630597
0.792048,0.58208954
0.792048,0.5649502
0.792048,0.53358215
0.7845876,0.48631838
0.7751718,0.45649257
0.7696668,0.43905476
0.7460421,0.39427862
0.7460421,0.39427862
