0.0,0.09361409
0.02839117,0.091510475
0.06940063,0.087303124
0.081872046,0.08602364
0.12933755,0.08204391
0.19242902,0.07362908
0.21080427,0.07117827
0.26708728,0.06416251
0.34910622,0.054695938
0.37289372,0.051950466
0.43533128,0.05048846
0.5226078,0.04628111
0.5487443,0.045021154
0.60672975,0.04522924
0.68243957,0.04312563
0.70481646,0.042503934
0.745531,0.0347108
0.80336493,0.028399838
0.81269604,0.026485177
0.8443744,0.01998501
0.88643533,0.01577766
0.8947458,0.014946337
0.91798115,0.01051844
0.9526814,0.0063110897
0.95779073,0.0056915795
0.980021,0.0021037394
1.0,0.0
1.0,0.0
