0.022071201,0.22207792
0.04933567,0.19220786
0.060679086,0.18161738
0.08828485,0.15584414
0.13762052,0.11298706
0.15758903,0.09983305
0.19085112,0.07792207
0.24927491,0.04545454
0.27329528,0.035843536
0.3141903,0.019480517
0.3791056,0.0051947725
0.40451637,0.003201236
0.44531924,0.0
0.51023465,0.0038961985
0.5342429,0.008899389
0.57255334,0.01688321
0.6296789,0.040259767
0.6508558,0.051109713
0.68290955,0.06753252
0.7283503,0.10389609
0.74561965,0.11771588
0.76859766,0.14415586
0.8049503,0.19090912
0.8128764,0.20297423
0.83481145,0.23636366
0.8594793,0.28571424
0.86127555,0.29020613
0.8776555,0.33116877
0.8906386,0.37922078
0.89182216,0.3853102
0.8997267,0.42597404
0.9010251,0.47402605
0.90034187,0.4866678
0.89842844,0.5220779
0.8880421,0.5740259
0.8833524,0.58846015
0.8711641,0.625974
0.85039103,0.6805195
0.84233725,0.69832814
0.8257232,0.735065
0.7984588,0.79220784
0.79522747,0.7988426
0.773791,0.8428571
0.74912316,0.8896104
0.74600613,0.8946336
0.7257536,0.9272727
0.69848907,0.9597402
0.6912857,0.9653794
0.66862804,0.9831169
0.63227546,0.9987013
0.62691027,0.99888015
0.5933263,1.0
0.5465873,0.9935065
0.5309261,0.9876878
0.50114644,0.9766234
0.4492142,0.95454544
0.4337718,0.94566333
0.39728191,0.9246754
0.3440513,0.89090914
0.33487257,0.88508666
0.29082072,0.85064936
0.23629186,0.80909085
0.22140092,0.79531264
0.1843596,0.761039
0.13502392,0.7116883
0.122484624,0.69693166
0.09088148,0.65974027
0.05323056,0.6051949
0.044779755,0.5890232
0.023369499,0.54805195
0.0064915232,0.48701307
0.0048284186,0.47004437
0.0,0.4207793
0.0077898195,0.3506493
0.0077898195,0.3506493
