0.014827659,0.0
0.017168874,0.008587059
0.021070883,0.020296657
0.024972914,0.036690067
0.02606578,0.041281458
0.028094526,0.055425458
0.030435717,0.07884465
0.031055124,0.08504074
0.029655319,0.10928964
0.027314104,0.14519905
0.026704324,0.15455171
0.0226317,0.18813425
0.01794927,0.23575331
0.016726233,0.24819118
0.013266866,0.28883687
0.009647488,0.33952338
0.009364834,0.3434817
0.0046824287,0.4035909
0.0025016551,0.46248934
0.0023412143,0.46682274
7.804207E-4,0.5316159
7.804207E-4,0.5979703
7.804207E-4,0.6013612
0.0,0.6627634
7.804207E-4,0.72209203
7.8690314E-4,0.7225851
0.0031216112,0.77283365
0.0076293238,0.81266385
0.0078040403,0.8142076
0.014047263,0.8477751
0.019510088,0.87665886
0.01951669,0.8766937
0.024192493,0.90163934
0.027267512,0.923171
0.027314104,0.9234972
0.030435717,0.94457453
0.03259397,0.9611261
0.03277693,0.96252924
0.034337748,0.97892267
0.034337748,0.99141294
0.034337748,0.9929199
0.034337748,1.0
0.034337748,1.0
