0.058339585,0.0
0.05545864,0.005043262
0.052577693,0.012247873
0.047535926,0.02233431
0.046764243,0.023878159
0.043214463,0.036023095
0.03745257,0.054034617
0.03705674,0.055271942
0.030970374,0.07564845
0.024600705,0.099718936
0.024488177,0.1001441
0.018726286,0.12896255
0.014404821,0.16066286
0.012244089,0.17651299
0.010803572,0.19596542
0.008642839,0.23342943
0.008204605,0.2410274
0.0064821076,0.2744957
0.0064821076,0.31988475
0.006055047,0.32985246
0.004321376,0.37031707
0.0037372683,0.41413772
0.0036011613,0.42435163
0.0036011613,0.48054755
0.0036011613,0.5258251
0.0036011613,0.53818446
0.0028809465,0.5965418
0.0021900297,0.64906716
0.002160732,0.65129685
0.0,0.6988473
7.118564E-4,0.7408635
7.202146E-4,0.7413544
0.0014404292,0.7809798
0.0026795575,0.8125874
0.0028809465,0.8177234
0.0036011613,0.8494236
0.0048490874,0.8737655
0.0050416784,0.87752163
0.0072024106,0.90273774
0.009016936,0.92209876
0.009363143,0.9257926
0.0115238745,0.9474064
0.014375259,0.9638068
0.014404821,0.963977
0.017285768,0.9769452
0.020543361,0.9860692
0.020887017,0.98703176
0.023767963,1.0
0.023767963,1.0
