0.03792172,0.0
0.03792172,0.00561974
0.03792172,0.013346888
0.03792172,0.0153960055
0.03792172,0.023181401
0.03792172,0.033455685
0.03792172,0.033718396
0.038623944,0.045660317
0.039249778,0.057554584
0.039326213,0.059007205
0.040028438,0.07446146
0.040730707,0.093428046
0.040818036,0.09578714
0.042135205,0.114502035
0.04283747,0.14049333
0.04289289,0.14254364
0.04283747,0.16929443
0.041432977,0.2016079
0.041424956,0.20179246
0.039326213,0.23813614
0.035112683,0.2795817
0.03493009,0.28137782
0.03019693,0.3245395
0.024578905,0.37371218
0.024231609,0.37675208
0.018960837,0.42639714
0.012601555,0.47665077
0.011938318,0.48189208
0.005618067,0.5387919
7.0226914E-4,0.5956917
4.4307334E-4,0.5986917
0.0,0.65118647
0.0013606598,0.70290613
0.0014045383,0.7045739
0.0021067644,0.7551515
0.0035113026,0.80221677
0.0036748496,0.8076978
0.004915798,0.84085244
0.0070225624,0.8738684
0.0072431555,0.87732524
0.009129327,0.8977522
0.009129327,0.91852355
0.009129327,0.9188262
0.009129327,0.934983
0.008427057,0.94973475
0.008334197,0.9513135
0.007724789,0.96167666
0.005618067,0.9736186
0.0055932757,0.97384185
0.0042135287,0.9862631
0.0042135287,0.9975025
0.0042135287,1.0
0.0042135287,1.0
